fighter_id,fighter_url,full_name,flags,flag_count
726cca1b-e05d-52c7-a240-30465be31e5c,http://ufcstats.com/fighter-details/0e31bfd26cc8c503,Chris Liguori,missing_dob,1
93206d41-eebe-54a8-8122-d4fc0f56e73c,http://ufcstats.com/fighter-details/324c7a749128df8d,Chris Solomon,sparse_bio,1
6f0adaca-2224-5083-a7b9-96039657aa09,http://ufcstats.com/fighter-details/7182146226dabe22,Chris Wright,sparse_bio,1
55418b43-ab91-5e78-bb17-56c37bd1e503,http://ufcstats.com/fighter-details/920632ca1b78fae5,Chris Yee,sparse_bio,1
287c3796-7890-5df6-a142-bcab7366aff5,http://ufcstats.com/fighter-details/7269329bd87eb479,Christophe Leninger,missing_dob,1
e62d40fa-5503-5132-8a52-fb962242ec20,http://ufcstats.com/fighter-details/000774e57404d8c7,Chungreng Koren,sparse_bio,1
1572390a-8367-52ac-a371-068f8e4d0028,http://ufcstats.com/fighter-details/6e2b1d631832921d,Claudio Mattos,sparse_bio,1
c352a633-2bd8-5428-b8d4-c9a59c7e4c4b,http://ufcstats.com/fighter-details/7a82635ffa9b59fe,Claudionor Fontinelle,missing_dob,1
92d041a6-a954-5ff3-ac73-37f96dbfe7f8,http://ufcstats.com/fighter-details/3d960455f880bb25,Clay Mitchell,sparse_bio,1
61bdaa69-45ef-509e-a8ed-ddafe8867222,http://ufcstats.com/fighter-details/39831e62d12e7ad1,Clayton MacFarlane,sparse_bio,1
94becf22-9d29-5ad1-bdad-eb20e87f8a8e,http://ufcstats.com/fighter-details/9bdebbf2735d14c2,Cleber Luciano,sparse_bio,1
3842fab9-cd0f-596e-a7ba-4e01f6a0e5f1,http://ufcstats.com/fighter-details/fe67cd6423f7a8ad,Clint Coronel,sparse_bio,1
52c62a45-f93f-59b6-ab42-347d8c607e36,http://ufcstats.com/fighter-details/23100e8f71f25a4a,Cody Canterbury,sparse_bio,1
04371e0b-7c0b-5c3b-a8ac-2f208fccafe6,http://ufcstats.com/fighter-details/9346efb4bbaedd08,Cody Carrillo,sparse_bio,1
8b451e1c-0712-5958-bb20-befc25546e2e,http://ufcstats.com/fighter-details/8164250600b7c91b,Cody Floyd,sparse_bio,1
5a91f72c-9e82-5d48-b5d9-607fcb1e4fda,http://ufcstats.com/fighter-details/e3162dbdbfd78287,Cody Law,sparse_bio,1
86cff9e0-ce66-50ac-b67a-d17b771fa6ab,http://ufcstats.com/fighter-details/3324129f3745b300,Cody Sons,sparse_bio,1
c85bec50-1cc0-5bdd-94dc-fc0df74be309,http://ufcstats.com/fighter-details/aa943b9bc00cb0ed,Colleen Schneider,sparse_bio,1
9e6d8c74-b6e3-5d98-9b47-7190a028eb32,http://ufcstats.com/fighter-details/1433786ac76cf777,Colley Bradford,sparse_bio,1
6a81a5da-573c-59f3-83e1-d5fc9391c139,http://ufcstats.com/fighter-details/cecd72feb0d640e3,Coltin Cole,sparse_bio,1
8a8ca0c6-bae6-5eb1-8ce8-2b07fc90a6f8,http://ufcstats.com/fighter-details/83c6c3e0f8bde8ee,Cory Walmsley,missing_dob,1
6b7febec-5ed7-599a-a147-eb4c87df9529,http://ufcstats.com/fighter-details/56f4b81ec4db61af,Courtney Turner,sparse_bio,1
67542d2c-ed6d-5c9f-be4e-6458319a0a55,http://ufcstats.com/fighter-details/e947b563eb744a21,Craig Jones,sparse_bio,1
cc8b7fc4-63a6-5cae-a50f-e785d5d650ea,http://ufcstats.com/fighter-details/3746e21bb508391a,Crezio de Souza,sparse_bio,1
f5ed2b86-cd0a-5903-a318-17f207df806c,http://ufcstats.com/fighter-details/2721bb808bb2523c,Curt Warburton,missing_dob,1
6995e96f-bc74-59f5-83f2-5e9651f81210,http://ufcstats.com/fighter-details/f689bd7bbd14b392,Cyborg Abreu,sparse_bio,1
abf53254-1ee7-582f-9f4f-abffdcaa2fba,http://ufcstats.com/fighter-details/ce3b669e39418414,Damion Douglas,sparse_bio,1
59f2e3cf-a5aa-564b-9692-c9243cd11e4c,http://ufcstats.com/fighter-details/eefc73b53d4a05d7,Dan Manasoiu,sparse_bio,1
5aea8fed-8d36-523a-bd86-1b5dcebe88c0,http://ufcstats.com/fighter-details/96706c75a2b14164,Daniel Gallemore,sparse_bio,1
3d40c3e9-4cf6-5fed-b166-e5c7dd77ec80,http://ufcstats.com/fighter-details/bd02e222a6166d50,Daniel Schmitt,sparse_bio,1
e5fe2cc2-267e-5b14-90bf-1a6c1a05a278,http://ufcstats.com/fighter-details/9fd1f08dd4aec14a,Dave Beneteau,missing_dob,1
10336234-1e19-56ad-83fb-9b53fa90ad93,http://ufcstats.com/fighter-details/b3bbe88fecd6a0d2,Dave Berry,sparse_bio,1
792adaae-bda1-5eaf-b5b8-d77c3dd6520a,http://ufcstats.com/fighter-details/92c96df8bdab5fea,Dave Martin,sparse_bio,1
33f7db10-a584-525d-87a4-297ef2f43c32,http://ufcstats.com/fighter-details/be124bdd60fab7d5,Dave Zitanick,sparse_bio,1
45c0e4a8-f8c5-542d-aa2c-d789f90a9af2,http://ufcstats.com/fighter-details/e6015889f50075d2,David Barrios,sparse_bio,1
3349631a-6367-55ab-b9fc-8e695ccdcc34,http://ufcstats.com/fighter-details/ebf298f8ac7e232b,David Blanco,sparse_bio,1
755e406d-7405-56d3-9d90-bb99dee61e5b,http://ufcstats.com/fighter-details/489413d3be819647,David Gomez,sparse_bio,1
a9a489a2-41dc-5ef1-9791-1c105cb20263,http://ufcstats.com/fighter-details/5af480a3b2e1726b,David Hood,sparse_bio,1
44b7f3c4-0375-512c-a83f-8777a9027465,http://ufcstats.com/fighter-details/49590e0508b2c19f,David Levicki,sparse_bio,1
ef6e6b13-84ec-5ac2-8982-29daa19ed7ca,http://ufcstats.com/fighter-details/31e1ea6fe6b682f8,David Rasouri,sparse_bio,1
23dc86c1-3344-59b7-8323-52fce8c501c8,http://ufcstats.com/fighter-details/e955046551f8c7dd,David Smith,sparse_bio,1
3cba9069-eadd-5be2-a53d-d25e8f0468e9,http://ufcstats.com/fighter-details/0275e33febc2818c,DeMarco Villalona,sparse_bio,1
2af11082-0da5-5d1c-b70c-a7c61b529940,http://ufcstats.com/fighter-details/24e9d6b0a24cff9d,Dean Hancock,sparse_bio,1
5057714e-0441-5f44-b0e5-6ebdd0992aa4,http://ufcstats.com/fighter-details/885e7f70dcac0007,Del Hawkins,missing_dob,1
cac96e08-1309-59e1-8ec7-2123cec154b9,http://ufcstats.com/fighter-details/a58114c6dd0add64,Demetrius Gioulacos,sparse_bio,1
2d91e0d5-5501-5c91-9f9b-cb780bc923f6,http://ufcstats.com/fighter-details/4145caa2c999fbac,Dennis Dombrow,sparse_bio,1
a1998723-360d-5904-a54e-3792ae97c167,http://ufcstats.com/fighter-details/8e0709784259402d,Dennis Olson,sparse_bio,1
32833121-9382-555b-b4a4-1ecd72824b79,http://ufcstats.com/fighter-details/70a1c7626b5e0599,Derek Bohi,sparse_bio,1
93b47081-ea71-58b6-8058-1a4b7d4eac53,http://ufcstats.com/fighter-details/42883268854b78be,Derek Getzel,sparse_bio,1
cd39fdb7-3a44-5d38-991d-1f102d96adb5,http://ufcstats.com/fighter-details/2213330f082f82d5,Derrick Burnsed,sparse_bio,1
b70565d7-1958-5834-8320-74ba1f784a59,http://ufcstats.com/fighter-details/bf97ad31eae89429,Deshaun Johnson,sparse_bio,1
4ef9ed90-dda2-5ac4-b332-5001b3dbbb2c,http://ufcstats.com/fighter-details/22f4b6cb6b1bd7fd,Devin Johnson,sparse_bio,1
92b98b1b-55da-53f4-a8c6-7c80b10cdae7,http://ufcstats.com/fighter-details/5efaaf313b652dd7,Dewey Cooper,sparse_bio,1
ebaec54f-7b4a-59ab-9803-2ba36faf3f60,http://ufcstats.com/fighter-details/0e96af5220d27ed4,Dhafir Harris,sparse_bio,1
e800e719-6b73-535f-bd58-3fbf4c2c1f28,http://ufcstats.com/fighter-details/0db70ca89e1c7374,Dieusel Berto,sparse_bio,1
916ba248-3855-5cb9-a34d-25d869ed1468,http://ufcstats.com/fighter-details/a1d6b308781aa2f5,Dimitiri Wanderley,sparse_bio,1
95ddcf07-458f-561e-8bf3-179777801e8b,http://ufcstats.com/fighter-details/81b57acd6975ac06,Dino Pezao,sparse_bio,1
4990ce01-70f4-530c-838d-0048bb68ca5c,http://ufcstats.com/fighter-details/738acab0c6934dd8,Dmitri Stepanov,missing_dob,1
9430f321-5fa0-5426-ae53-2e568626edef,http://ufcstats.com/fighter-details/e4cbc82c36e47299,Dominik Humburger,sparse_bio,1
39d2163b-fd62-5e87-b6d5-17a9c86d0071,http://ufcstats.com/fighter-details/f59a6de8a5dfe297,Don Carlo-Clauss,sparse_bio,1
e07bd138-230e-5d85-ab64-5b3e36fd6070,http://ufcstats.com/fighter-details/8788beb528894f33,Donnie Chappell,missing_dob,1
d4c2d7d7-a574-5f8e-8331-3531ae6c85ff,http://ufcstats.com/fighter-details/a1bf037613180253,Donnie Liles,missing_dob,1
ee98c450-c9d0-5ce7-95e0-0e0a791384c6,http://ufcstats.com/fighter-details/547c5611bd366988,Doug Kay,sparse_bio,1
c1beb5f1-bd78-569f-a03a-f56b66a51364,http://ufcstats.com/fighter-details/aa571d75f80fde7d,Drew Brokenshire,sparse_bio,1
7163418f-f1ba-540f-b0dd-026dcafa031e,http://ufcstats.com/fighter-details/cc2ad11b1f9d818b,Drew Dimanlig,sparse_bio,1
1a4e8aa0-38a6-5455-95f6-586969d0ae75,http://ufcstats.com/fighter-details/34b634cb2471bdde,Drew Pendleton,sparse_bio,1
4255472b-0241-5510-b9a2-e299160c5a23,http://ufcstats.com/fighter-details/831de97afe326478,Dustin Moore,sparse_bio,1
65084311-f5bc-504d-a921-2db40c0143f3,http://ufcstats.com/fighter-details/5f5763b3a4de8dd4,Dustin West,sparse_bio,1
545ca5a2-9130-506f-b485-56d21b2ac25c,http://ufcstats.com/fighter-details/31c01fbc2586a5eb,Dwayne Cason,missing_dob,1
810b8f9d-5d32-5022-9270-b477c9e3ec76,http://ufcstats.com/fighter-details/99a86b134dccc166,Edgar Cardenas,sparse_bio,1
0c0cf4d0-0bfb-54a5-bc4b-2ff56cd1e145,http://ufcstats.com/fighter-details/a1153013cb5f628f,Edson Silva,sparse_bio,1
10b001c3-d733-5dcb-821e-c5544d95477d,http://ufcstats.com/fighter-details/84e8920e59ff14a7,Emilio Chavez,sparse_bio,1
07ee2b0e-6a85-52bd-8d04-850d2c4727e0,http://ufcstats.com/fighter-details/3aeb69b4a13ff0e8,Emilio Cuellar,sparse_bio,1
49383645-d7ab-53fc-a495-31b7062fc29d,http://ufcstats.com/fighter-details/7ee1babb99f30115,Emily Fernandez,sparse_bio,1
ba562164-bf9f-57ca-95d2-e432d9ea343a,http://ufcstats.com/fighter-details/a99d4aa689bdca18,Enrique Watson,sparse_bio,1
57f59491-cb6f-578d-af28-8dc598c601cd,http://ufcstats.com/fighter-details/a0a69dc9914ef6e1,Eric Castile,sparse_bio,1
ec943371-9606-5860-9951-6cfc7e5ef3c5,http://ufcstats.com/fighter-details/ad3fdba28a7540cf,Eric Galvan,sparse_bio,1
e68b9088-fa4a-5bbd-ab63-fac942e24cb7,http://ufcstats.com/fighter-details/ba17afef01ed78b6,Eric Jacob,sparse_bio,1
